cell,city,geometry,wkt
881196419bfffff,Харків,"POLYGON ((36.34436226037167 49.9921506000605, 36.34829508408859 49.9881647463352, 36.35514289090157 49.98851721296192, 36.35805901413249 49.99285587378068, 36.354126250928594 49.996842177878165, 36.347277303855435 49.996489370756386, 36.34436226037167 49.9921506000605))","POLYGON ((36.34436226037167 49.9921506000605, 36.34829508408859 49.9881647463352, 36.35514289090157 49.98851721296192, 36.35805901413249 49.99285587378068, 36.354126250928594 49.996842177878165, 36.347277303855435 49.996489370756386, 36.34436226037167 49.9921506000605))"
881e5c6837fffff,Сарата,"POLYGON ((29.658976941634208 46.02609550772584, 29.656027498546585 46.021830965807894, 29.660189323976144 46.017878392804406, 29.66730022411997 46.01819022491306, 29.670250048110134 46.0224546010956, 29.66608859114631 46.026407310909754, 29.658976941634208 46.02609550772584))","POLYGON ((29.658976941634208 46.02609550772584, 29.656027498546585 46.021830965807894, 29.660189323976144 46.017878392804406, 29.66730022411997 46.01819022491306, 29.670250048110134 46.0224546010956, 29.66608859114631 46.026407310909754, 29.658976941634208 46.02609550772584))"
881e0d69c7fffff,Хуст,"POLYGON ((23.29128973622485 48.18423568961456, 23.288588561553134 48.17991091285691, 23.293219058919565 48.176277270273964, 23.300550552330943 48.1769682338423, 23.30325229960838 48.18129288988164, 23.298621980962228 48.18492670308311, 23.29128973622485 48.18423568961456))","POLYGON ((23.29128973622485 48.18423568961456, 23.288588561553134 48.17991091285691, 23.293219058919565 48.176277270273964, 23.300550552330943 48.1769682338423, 23.30325229960838 48.18129288988164, 23.298621980962228 48.18492670308311, 23.29128973622485 48.18423568961456))"
881e4412abfffff,Погребище,"POLYGON ((29.2484692470381 49.485427135889665, 29.245403189701314 49.481340477060606, 29.249783202559765 49.47754792731229, 29.257228882802 49.47784188820385, 29.260295369266203 49.481928383837655, 29.255915746466492 49.48572108178056, 29.2484692470381 49.485427135889665))","POLYGON ((29.2484692470381 49.485427135889665, 29.245403189701314 49.481340477060606, 29.249783202559765 49.47754792731229, 29.257228882802 49.47784188820385, 29.260295369266203 49.481928383837655, 29.255915746466492 49.48572108178056, 29.2484692470381 49.485427135889665))"
881e5c2da9fffff,Білгород-Дністровський,"POLYGON ((30.35448642144825 46.19061571293549, 30.351499399781424 46.18638169734492, 30.35562733389288 46.182414103119115, 30.36274189942437 46.182680392105894, 30.3657292844486 46.18691423821799, 30.361601740676782 46.190881964825884, 30.35448642144825 46.19061571293549))","POLYGON ((30.35448642144825 46.19061571293549, 30.351499399781424 46.18638169734492, 30.35562733389288 46.182414103119115, 30.36274189942437 46.182680392105894, 30.3657292844486 46.18691423821799, 30.361601740676782 46.190881964825884, 30.35448642144825 46.19061571293549))"
881e768a89fffff,Дубляни,"POLYGON ((24.077639219562943 49.91100840763039, 24.07482939394903 49.9068013806726, 24.079529221241234 49.90321833605164, 24.087038658644424 49.903842144949344, 24.089849063876006 49.908049041663254, 24.085149452188713 49.91163225973492, 24.077639219562943 49.91100840763039))","POLYGON ((24.077639219562943 49.91100840763039, 24.07482939394903 49.9068013806726, 24.079529221241234 49.90321833605164, 24.087038658644424 49.903842144949344, 24.089849063876006 49.908049041663254, 24.085149452188713 49.91163225973492, 24.077639219562943 49.91100840763039))"
881e29a5b3fffff,Благодатне,"POLYGON ((24.23960912146942 50.66713833893394, 24.236760268796267 50.66298067567214, 24.241501428380918 50.65942869771234, 24.24909121460773 50.660034207211815, 24.251940654904434 50.66419173727017, 24.247199721456326 50.667743891044005, 24.23960912146942 50.66713833893394))","POLYGON ((24.23960912146942 50.66713833893394, 24.236760268796267 50.66298067567214, 24.241501428380918 50.65942869771234, 24.24909121460773 50.660034207211815, 24.251940654904434 50.66419173727017, 24.247199721456326 50.667743891044005, 24.23960912146942 50.66713833893394))"
881e6bd869fffff,Кременчук,"POLYGON ((33.40662356764145 49.07411019013856, 33.40338784136778 49.070138776967525, 33.40747014850452 49.06620107140767, 33.414787669941134 49.06623466219279, 33.41802369528879 49.070205894975786, 33.41394190022757 49.074143717362276, 33.40662356764145 49.07411019013856))","POLYGON ((33.40662356764145 49.07411019013856, 33.40338784136778 49.070138776967525, 33.40747014850452 49.06620107140767, 33.414787669941134 49.06623466219279, 33.41802369528879 49.070205894975786, 33.41394190022757 49.074143717362276, 33.40662356764145 49.07411019013856))"
881e6b81b5fffff,Кобеляки,"POLYGON ((34.19951375176732 49.15006218998091, 34.196242438997736 49.146123872053636, 34.200273206587774 49.142168049788495, 34.20757475169041 49.142150434998975, 34.210846339579234 49.146088570334385, 34.206816107347116 49.1500445030509, 34.19951375176732 49.15006218998091))","POLYGON ((34.19951375176732 49.15006218998091, 34.196242438997736 49.146123872053636, 34.200273206587774 49.142168049788495, 34.20757475169041 49.142150434998975, 34.210846339579234 49.146088570334385, 34.206816107347116 49.1500445030509, 34.19951375176732 49.15006218998091))"
881e63b117fffff,Київ,"POLYGON ((30.642932573287748 50.43959851164026, 30.639758486693463 50.43561359120153, 30.64410724529731 50.43182022587663, 30.651629644274788 50.432011637968905, 30.654804128706715 50.43599638780395, 30.650455816433457 50.43978989615407, 30.642932573287748 50.43959851164026))","POLYGON ((30.642932573287748 50.43959851164026, 30.639758486693463 50.43561359120153, 30.64410724529731 50.43182022587663, 30.651629644274788 50.432011637968905, 30.654804128706715 50.43599638780395, 30.650455816433457 50.43978989615407, 30.642932573287748 50.43959851164026))"
881e638c5bfffff,Софіївська Борщагівка,"POLYGON ((30.330481545649118 50.407777279009935, 30.327323657129895 50.4037802238161, 30.33169085426851 50.39999538058099, 30.339215504219105 50.40020744756733, 30.342373799881873 50.40420433355012, 30.338007038560367 50.40798932176167, 30.330481545649118 50.407777279009935))","POLYGON ((30.330481545649118 50.407777279009935, 30.327323657129895 50.4037802238161, 30.33169085426851 50.39999538058099, 30.339215504219105 50.40020744756733, 30.342373799881873 50.40420433355012, 30.338007038560367 50.40798932176167, 30.330481545649118 50.407777279009935))"
881e68c31bfffff,Лубни,"POLYGON ((32.99107354768121 50.02365501023899, 32.9878127966433 50.019724976418416, 32.991977954112315 50.01584118799842, 32.999403349285984 50.015887309470365, 33.00266442045215 50.0198171642639, 32.99849977642267 50.02370107661345, 32.99107354768121 50.02365501023899))","POLYGON ((32.99107354768121 50.02365501023899, 32.9878127966433 50.019724976418416, 32.991977954112315 50.01584118799842, 32.999403349285984 50.015887309470365, 33.00266442045215 50.0198171642639, 32.99849977642267 50.02370107661345, 32.99107354768121 50.02365501023899))"
881e5dc8ddfffff,Одеса,"POLYGON ((30.721323917884373 46.49158945862357, 30.71830916490945 46.48738301004311, 30.722429956584698 46.483416050651236, 30.729565097349045 46.48365540950574, 30.7325802062072 46.48786168696343, 30.728459818511624 46.49182877669308, 30.721323917884373 46.49158945862357))","POLYGON ((30.721323917884373 46.49158945862357, 30.71830916490945 46.48738301004311, 30.722429956584698 46.483416050651236, 30.729565097349045 46.48365540950574, 30.7325802062072 46.48786168696343, 30.728459818511624 46.49182877669308, 30.721323917884373 46.49158945862357))"
881e638443fffff,Київ,"POLYGON ((30.438474278440868 50.51618089197581, 30.43530643837022 50.51219394771681, 30.43967326315798 50.50841078608379, 30.447207487462446 50.5086144239829, 30.450375732575196 50.512601198450604, 30.44600934845169 50.51638450481445, 30.438474278440868 50.51618089197581))","POLYGON ((30.438474278440868 50.51618089197581, 30.43530643837022 50.51219394771681, 30.43967326315798 50.50841078608379, 30.447207487462446 50.5086144239829, 30.450375732575196 50.512601198450604, 30.44600934845169 50.51638450481445, 30.438474278440868 50.51618089197581))"
881e764c5dfffff,Стрий,"POLYGON ((23.846002465602908 49.26063722067849, 23.843230572747526 49.256386500466164, 23.847900541438744 49.25278120303455, 23.85534219946659 49.25342645383445, 23.858114667649296 49.25767704692576, 23.85344490257562 49.26128251634991, 23.846002465602908 49.26063722067849))","POLYGON ((23.846002465602908 49.26063722067849, 23.843230572747526 49.256386500466164, 23.847900541438744 49.25278120303455, 23.85534219946659 49.25342645383445, 23.858114667649296 49.25767704692576, 23.85344490257562 49.26128251634991, 23.846002465602908 49.26063722067849))"
881f5a54edfffff,Любомль,"POLYGON ((24.02956920255819 51.22968945710158, 24.02670967436904 51.22556097107173, 24.031499798093716 51.22204596765403, 24.039149228170313 51.222659271462184, 24.042009359132244 51.22678762437872, 24.037219457352432 51.23030280661227, 24.02956920255819 51.22968945710158))","POLYGON ((24.02956920255819 51.22968945710158, 24.02670967436904 51.22556097107173, 24.031499798093716 51.22204596765403, 24.039149228170313 51.222659271462184, 24.042009359132244 51.22678762437872, 24.037219457352432 51.23030280661227, 24.02956920255819 51.22968945710158))"
88119640a7fffff,Харків,"POLYGON ((36.343343734310174 50.000475045455424, 36.347277303855435 49.996489370756386, 36.354126250928594 49.996842177878165, 36.35704276896626 50.00118100018472, 36.35310925991131 50.00516712524364, 36.34625917220302 50.00481397760778, 36.343343734310174 50.000475045455424))","POLYGON ((36.343343734310174 50.000475045455424, 36.347277303855435 49.996489370756386, 36.354126250928594 49.996842177878165, 36.35704276896626 50.00118100018472, 36.35310925991131 50.00516712524364, 36.34625917220302 50.00481397760778, 36.343343734310174 50.000475045455424))"
881e72cdbbfffff,Надвірна,"POLYGON ((24.559439272889215 48.636625693924906, 24.556650753267245 48.63235721926064, 24.561245675837927 48.62869455282001, 24.568628893150215 48.6293001931464, 24.571417960487366 48.63356853613287, 24.56682326289475 48.63723137048157, 24.559439272889215 48.636625693924906))","POLYGON ((24.559439272889215 48.636625693924906, 24.556650753267245 48.63235721926064, 24.561245675837927 48.62869455282001, 24.568628893150215 48.6293001931464, 24.571417960487366 48.63356853613287, 24.56682326289475 48.63723137048157, 24.559439272889215 48.636625693924906))"
881e6d8461fffff,Суми,"POLYGON ((34.773988207199466 50.919305489744424, 34.77061160903409 50.915494587736355, 34.77470138646408 50.911603031539876, 34.78216718314219 50.91152226417238, 34.78554405161374 50.91533298250732, 34.78145485320874 50.919224651881635, 34.773988207199466 50.919305489744424))","POLYGON ((34.773988207199466 50.919305489744424, 34.77061160903409 50.915494587736355, 34.77470138646408 50.911603031539876, 34.78216718314219 50.91152226417238, 34.78554405161374 50.91533298250732, 34.78145485320874 50.919224651881635, 34.773988207199466 50.919305489744424))"
881e626cb5fffff,Козятин,"POLYGON ((28.82780249194485 49.70580170087113, 28.82474785373438 49.701715026779645, 28.829167099537358 49.69794687115838, 28.836640605082536 49.6982652381207, 28.839695687466847 49.70235175106826, 28.835276820238764 49.706120058203325, 28.82780249194485 49.70580170087113))","POLYGON ((28.82780249194485 49.70580170087113, 28.82474785373438 49.701715026779645, 28.829167099537358 49.69794687115838, 28.836640605082536 49.6982652381207, 28.839695687466847 49.70235175106826, 28.835276820238764 49.706120058203325, 28.82780249194485 49.70580170087113))"
881e6b7867fffff,Вільногірськ,"POLYGON ((34.00290328635764 48.4763545816175, 33.99966946337227 48.47237023394578, 34.003677473300044 48.46839099738258, 34.01091878597125 48.46839599873555, 34.01415288510407 48.47238016392279, 34.010145395516744 48.47635951024156, 34.00290328635764 48.4763545816175))","POLYGON ((34.00290328635764 48.4763545816175, 33.99966946337227 48.47237023394578, 34.003677473300044 48.46839099738258, 34.01091878597125 48.46839599873555, 34.01415288510407 48.47238016392279, 34.010145395516744 48.47635951024156, 34.00290328635764 48.4763545816175))"
881e6251c5fffff,Романів,"POLYGON ((27.931049494921265 50.146128098271305, 27.928021560637287 50.14204058901371, 27.932522271991722 50.13832434260256, 27.940050564850786 50.138695447251244, 27.943078975246877 50.142782799868726, 27.938578616779917 50.146499204484634, 27.931049494921265 50.146128098271305))","POLYGON ((27.931049494921265 50.146128098271305, 27.928021560637287 50.14204058901371, 27.932522271991722 50.13832434260256, 27.940050564850786 50.138695447251244, 27.943078975246877 50.142782799868726, 27.938578616779917 50.146499204484634, 27.931049494921265 50.146128098271305))"
881e6386e3fffff,Київ,"POLYGON ((30.49319508806656 50.52934931011973, 30.490024065250605 50.525364954287824, 30.494388127084974 50.52158066021177, 30.501922769239364 50.521780577547744, 30.50509419555047 50.52576476333736, 30.50073057632244 50.529549201837156, 30.49319508806656 50.52934931011973))","POLYGON ((30.49319508806656 50.52934931011973, 30.490024065250605 50.525364954287824, 30.494388127084974 50.52158066021177, 30.501922769239364 50.521780577547744, 30.50509419555047 50.52576476333736, 30.50073057632244 50.529549201837156, 30.49319508806656 50.52934931011973))"
8811b2da07fffff,Конотоп,"POLYGON ((33.209180045377245 51.24142637956933, 33.20585301308054 51.23757862521557, 33.21007529280794 51.23374561011165, 33.217624066783145 51.23376022151852, 33.220951423339365 51.23760779564768, 33.21672968177254 51.241440938595055, 33.209180045377245 51.24142637956933))","POLYGON ((33.209180045377245 51.24142637956933, 33.20585301308054 51.23757862521557, 33.21007529280794 51.23374561011165, 33.217624066783145 51.23376022151852, 33.220951423339365 51.23760779564768, 33.21672968177254 51.241440938595055, 33.209180045377245 51.24142637956933))"
881e631721fffff,Глеваха,"POLYGON ((30.29648253447636 50.26206658830438, 30.293332699537896 50.25805959894892, 30.297693194147403 50.254268943116465, 30.3052030908644 50.25448513206189, 30.30835333233234 50.25849195249147, 30.303993270663 50.262282752905634, 30.29648253447636 50.26206658830438))","POLYGON ((30.29648253447636 50.26206658830438, 30.293332699537896 50.25805959894892, 30.297693194147403 50.254268943116465, 30.3052030908644 50.25448513206189, 30.30835333233234 50.25849195249147, 30.303993270663 50.262282752905634, 30.29648253447636 50.26206658830438))"
881e0884a7fffff,Берегове,"POLYGON ((22.645924470048147 48.19892761098997, 22.643259595836998 48.19458866059871, 22.64792164810447 48.190981727308724, 22.655248418263334 48.19171357217639, 22.657913880736633 48.19605240736222, 22.65325198488105 48.19965951289864, 22.645924470048147 48.19892761098997))","POLYGON ((22.645924470048147 48.19892761098997, 22.643259595836998 48.19458866059871, 22.64792164810447 48.190981727308724, 22.655248418263334 48.19171357217639, 22.657913880736633 48.19605240736222, 22.65325198488105 48.19965951289864, 22.645924470048147 48.19892761098997))"
